TR.NAME,GENE.NAME,N.EXONS,N.INTRONS,TRANSCRIPT.L,EXONS.L,INTRONS.L,AV.INTRON.L,AV.EXON.L,INTRONS.dev.EXONS
NM_001004743,OR5M9,1,0,934,934,NA,NA,934,NA
NM_001004742,OR5M3,1,0,1052,1052,NA,NA,1052,NA
NM_001004741,OR5M10,1,0,949,949,NA,NA,949,NA
NM_001002925,OR5AP2,1,0,952,952,NA,NA,952,NA
NM_001013358,OR9G9,1,0,919,919,NA,NA,919,NA
NM_001005213,OR9G1,1,0,919,919,NA,NA,919,NA
NM_001004740,OR5M1,1,0,949,949,NA,NA,949,NA
NM_001004730,OR5AR1,1,0,934,934,NA,NA,934,NA
NM_001005284,OR9G4,1,0,985,985,NA,NA,985,NA
NM_001005323,OR5AK2,1,0,931,931,NA,NA,931,NA
NM_001005210,LRRC55,2,1,9969,5409,4560,4560,2704.5,0.843039379
NM_005161,APLNR,1,0,3877,3877,NA,NA,3877,NA
NM_003146,SSRP1,17,16,9894,2836,7058,441.125,166.8235294,2.488716502
NM_002559,P2RX3,12,11,31710,1469,30241,2749.181818,122.4166667,20.586113
NM_033396,TNKS1BP1,12,11,25312,5832,19480,1770.909091,486,3.340192044
NM_001278201,SLC43A3,14,13,20196,2693,17503,1346.384615,192.3571429,6.499443
NM_001278206,SLC43A3,14,13,20196,2736,17460,1343.076923,195.4285714,6.381578947
NM_014096,SLC43A3,14,13,20135,2775,17360,1335.384615,198.2142857,6.255855856
NM_178570,RTN4RL2,3,2,17004,2223,14781,7390.5,741,6.649122807
NM_002728,PRG2,6,5,3298,863,2435,487,143.8333333,2.821552723
NM_017611,SLC43A3,14,13,20628,2611,18017,1385.923077,186.5,6.900421295
NM_001243245,PRG2,6,5,3298,830,2468,493.6,138.3333333,2.973493976
NM_199329,SLC43A3,14,13,20196,2660,17536,1348.923077,190,6.592481203
NM_001032295,SERPING1,7,6,16623,1821,14802,2467,260.1428571,8.128500824
NM_000062,SERPING1,8,7,17301,1974,15327,2189.571429,246.75,7.76443769
NM_012456,TIMM10,3,2,2298,677,1621,810.5,225.6666667,2.394387001
NM_001105565,SMTNL1,7,6,7635,1656,5979,996.5,236.5714286,3.610507246
NM_004223,UBE2L6,4,3,16054,1265,14789,4929.666667,316.25,11.69090909
NM_198183,UBE2L6,4,3,16677,1624,15053,5017.666667,406,9.26908867
NM_006831,CLP1,3,2,4123,1849,2274,1137,616.3333333,1.229853975
NM_170746,C11orf31,4,3,2163,1298,865,288.3333333,324.5,0.666409861
NM_145008,YPEL4,5,4,4859,1727,3132,783,345.4,1.813549508
NM_015457,ZDHHC5,12,11,33187,4572,28615,2601.363636,381,6.258748906
NM_015959,TMX2,8,7,28452,1723,26729,3818.428571,215.375,15.51305862
NM_001144012,TMX2,7,6,28452,1608,26844,4474,229.7142857,16.69402985
NM_001142597,CLP1,3,2,4123,1657,2466,1233,552.3333333,1.488231744
NM_001145101,BTBD18,3,2,8269,3051,5218,2609,1017,1.710258931
NM_153450,MED19,4,3,8488,1518,6970,2323.333333,379.5,4.591567852
NM_001005186,OR6Q1,1,0,955,955,NA,NA,955,NA
NM_001005211,OR9I1,1,0,946,946,NA,NA,946,NA
NM_207374,OR10W1,1,0,1470,1470,NA,NA,1470,NA
NM_001005283,OR9Q2,1,0,1086,1086,NA,NA,1086,NA
NM_001004471,OR10Q1,1,0,1038,1038,NA,NA,1038,NA
NM_001004459,OR1S2,1,0,979,979,NA,NA,979,NA
NM_001004458,OR1S1,1,0,979,979,NA,NA,979,NA
NM_001005489,OR5B17,1,0,946,946,NA,NA,946,NA
NM_001005566,OR5B2,1,0,1050,1050,NA,NA,1050,NA
NM_001005469,OR5B3,1,0,946,946,NA,NA,946,NA
NM_001005218,OR5B21,1,0,931,931,NA,NA,931,NA
NM_001004733,OR5B12,1,0,1055,1055,NA,NA,1055,NA
NM_001197051,ZFP91,11,10,42438,5733,36705,3670.5,521.1818182,6.402407117
NM_053023,ZFP91,11,10,42438,5736,36702,3670.2,521.4545455,6.398535565
NM_000614,CNTF,2,1,3061,1895,1166,1166,947.5,0.61530343
NM_005838,GLYAT,5,4,21888,1150,20738,5184.5,230,18.03304348
NM_201648,GLYAT,6,5,23219,2061,21158,4231.6,343.5,10.26589034
NM_145016,GLYATL2,6,5,10459,1384,9075,1815,230.6666667,6.557080925
NM_198847,FAM111A,4,3,10261,3559,6702,2234,889.75,1.883113234
NM_001142704,FAM111B,2,1,20232,3351,16881,16881,1675.5,5.037600716
NM_001142703,FAM111B,3,2,20232,3397,16835,8417.5,1132.333333,4.955843391
NM_022074,FAM111A,4,3,10261,3598,6663,2221,899.5,1.851862146
NM_015177,DTX4,9,8,36250,5804,30446,3805.75,644.8888889,5.245692626
NM_198947,FAM111B,4,3,20232,3565,16667,5555.666667,891.25,4.675175316
NM_001142521,FAM111A,5,4,12195,3602,8593,2148.25,720.4,2.3856191
NM_001142520,FAM111A,5,4,12195,3789,8406,2101.5,757.8,2.218527316
NM_001142519,FAM111A,5,4,12195,3766,8429,2107.25,753.2,2.238183749
NM_001039396,MPEG1,1,0,4513,4513,NA,NA,4513,NA
NM_001004729,OR5AN1,1,0,937,937,NA,NA,937,NA
NM_001004728,OR5A1,1,0,949,949,NA,NA,949,NA
NM_001004708,OR4D6,1,0,946,946,NA,NA,946,NA
NM_001001954,OR5A2,1,0,976,976,NA,NA,976,NA
NM_001004706,OR4D11,1,0,937,937,NA,NA,937,NA
NM_001004711,OR4D9,1,0,946,946,NA,NA,946,NA
NM_001004705,OR4D10,1,0,937,937,NA,NA,937,NA
NM_001005324,OR10V1,1,0,931,931,NA,NA,931,NA
NM_152716,PATL1,19,18,32321,4146,28175,1565.277778,218.2105263,6.795706705
NM_001178040,STX3,10,9,50825,6371,44454,4939.333333,637.1,6.977554544
NM_001062,TCN1,9,8,13762,1576,12186,1523.25,175.1111111,7.732233503
NM_017840,MRPL16,4,3,4739,1186,3553,1184.333333,296.5,2.995784148
NM_005142,GIF,9,8,16230,1522,14708,1838.5,169.1111111,9.663600526
NM_004177,STX3,11,10,50825,6486,44339,4433.9,589.6363636,6.836108541
NM_001031666,MS4A3,5,4,14489,1351,13138,3284.5,270.2,9.724648409
NM_000139,MS4A2,7,6,9805,3655,6150,1025,522.1428571,1.682626539
NM_006138,MS4A3,7,6,14489,1662,12827,2137.833333,237.4285714,7.717809868
NM_001031809,MS4A3,6,5,14489,1523,12966,2593.2,253.8333333,8.513460276
NM_001256916,MS4A2,6,5,9805,3519,6286,1257.2,586.5,1.786302927
NM_173801,OOSP2,4,3,7770,1636,6134,2044.666667,409,3.749388753
NM_152852,MS4A6A,8,7,13061,1799,11262,1608.857143,224.875,6.260144525
NM_152851,MS4A6A,7,6,11726,1569,10157,1692.833333,224.1428571,6.473550032
NM_001247999,MS4A6A,7,6,12170,1745,10425,1737.5,249.2857143,5.974212034
NM_022349,MS4A6A,6,5,10835,1555,9280,1856,259.1666667,5.967845659
NM_024021,MS4A4A,8,7,28433,1803,26630,3804.285714,225.375,14.76982806
NM_148975,MS4A4A,7,6,28433,1656,26777,4462.833333,236.5714286,16.16968599
NM_001243266,MS4A4A,6,5,28433,1496,26937,5387.4,249.3333333,18.00601604
NM_139249,MS4A6E,4,3,6088,664,5424,1808,166,8.168674699
NM_001164470,MS4A12,6,5,14652,1033,13619,2723.8,172.1666667,13.1839303
NM_001261828,MS4A14,6,5,21743,3457,18286,3657.2,576.1666667,5.28955742
NM_001261827,MS4A14,5,4,21743,3405,18338,4584.5,681,5.385609398
NM_021950,MS4A1,7,6,14945,3338,11607,1934.5,476.8571429,3.477231875
NM_001079692,MS4A14,4,3,21743,3305,18438,6146,826.25,5.57881997
NM_023945,MS4A5,5,4,18205,727,17478,4369.5,145.4,24.04126547
NM_032597,MS4A14,5,4,21743,3357,18386,4596.5,671.4,5.476913911
NM_152866,MS4A1,8,7,14945,3602,11343,1620.428571,450.25,3.149083842
NM_017716,MS4A12,7,6,14652,1172,13480,2246.666667,167.4285714,11.50170648
NM_001278242,MS4A15,6,5,19866,1842,18024,3604.8,307,9.785016287
NM_031457,MS4A8,7,6,16240,1361,14879,2479.833333,194.4285714,10.93240265
NM_152717,MS4A15,6,5,19866,1678,18188,3637.6,279.6666667,10.83909416
NM_001098835,MS4A15,7,6,19866,1966,17900,2983.333333,280.8571429,9.104781282
NM_024098,CCDC86,4,3,9134,2019,7115,2371.666667,504.75,3.524021793
NM_014502,PRPF19,16,15,16043,2356,13687,912.4666667,147.25,5.80942275
NM_004778,PTGDR2,2,1,5048,2912,2136,2136,1456,0.733516484
NM_207341,ZP1,12,11,8151,1984,6167,560.6363636,165.3333333,3.108366935
NM_006725,CD6,13,12,48737,3303,45434,3786.166667,254.0769231,13.7553739
NM_017870,TMEM132A,11,10,12720,3531,9189,918.9,321,2.602378929
NM_016582,SLC15A3,8,7,14704,2124,12580,1797.142857,265.5,5.922787194
NM_001254751,CD6,11,10,48737,3073,45664,4566.4,279.3636364,14.85974618
NM_001254750,CD6,11,10,48737,3100,45637,4563.7,281.8181818,14.7216129
NM_178031,TMEM132A,11,10,12720,3528,9192,919.2,320.7272727,2.605442177
NM_014207,CD5,11,10,25395,3168,22227,2222.7,288,7.016098485
NM_017966,VPS37C,5,4,31190,2697,28493,7123.25,539.4,10.56470152
NM_014224,PGA5,9,8,10287,1407,8880,1110,156.3333333,6.31130064
NM_001079808,PGA4,9,8,9360,1404,7956,994.5,156,5.666666667
NM_001079807,PGA3,9,8,9368,1405,7963,995.375,156.1111111,5.667615658
NM_152718,VWCE,20,19,37032,3556,33476,1761.894737,177.8,9.413948256
NM_024811,CPSF7,10,9,27265,3698,23567,2618.555556,369.8,6.372904273
NM_001161454,CYB561A3,8,7,13537,3219,10318,1474,402.375,3.205343274
NM_001161452,CYB561A3,5,4,8143,2561,5582,1395.5,512.2,2.179617337
NM_001173991,TMEM216,5,4,6505,1311,5194,1298.5,262.2,3.961861175
NM_001173990,TMEM216,5,4,6505,1302,5203,1300.75,260.4,3.996159754
NM_001142565,CPSF7,10,9,27346,3595,23751,2639,359.5,6.606675939
NM_016499,TMEM216,5,4,6472,1292,5180,1295,258.4,4.009287926
NM_015533,DAK,18,17,15579,4259,11320,665.8823529,236.6111111,2.657900916
NM_001136040,CPSF7,10,9,27346,3622,23724,2636,362.2,6.549972391
NM_016464,TMEM138,5,4,7504,1847,5657,1414.25,369.4,3.062804548
NM_153611,CYB561A3,7,6,13537,3049,10488,1748,435.5714286,3.439816333
NM_001145077,LRRC10B,1,0,2220,2220,NA,NA,2220,NA
NM_001170753,PPP1R32,13,12,9817,1492,8325,693.75,114.7692308,5.579758713
NM_145017,PPP1R32,14,13,9817,1553,8264,635.6923077,110.9285714,5.321313587
NM_001127392,MYRF,27,26,35870,5953,29917,1150.653846,220.4814815,5.025533345
NM_013279,MYRF,26,25,33130,5771,27359,1094.36,221.9615385,4.74077283
NM_014206,TMEM258,4,3,3485,415,3070,1023.333333,103.75,7.397590361
NM_013402,FADS1,12,11,17434,4432,13002,1182,369.3333333,2.93366426
NM_004111,FEN1,2,1,4607,2296,2311,2311,1148,1.006533101
NM_013401,RAB3IL1,10,9,20315,2383,17932,1992.444444,238.3,7.524968527
NM_021727,FADS3,12,11,18024,1805,16219,1474.454545,150.4166667,8.985595568
NM_001139443,BEST1,9,8,13712,2841,10871,1358.875,315.6666667,3.826469553
NM_001271686,RAB3IL1,9,8,22975,2139,20836,2604.5,237.6666667,9.741000468
NM_004183,BEST1,11,10,14581,2690,11891,1189.1,244.5454545,4.420446097
NM_020238,INCENP,18,17,29192,4152,25040,1472.941176,230.6666667,6.030828516
NM_001040694,INCENP,19,18,29192,4165,25027,1390.388889,219.2105263,6.008883553
NM_002407,SCGB2A1,3,2,5273,524,4749,2374.5,174.6666667,9.062977099
NM_006552,SCGB1D1,3,2,3301,432,2869,1434.5,144,6.641203704
NM_006551,SCGB1D2,3,2,2558,441,2117,1058.5,147,4.800453515
NM_206998,SCGB1D4,3,2,2784,437,2347,1173.5,145.6666667,5.370709382
NM_002411,SCGB2A2,3,2,3004,509,2495,1247.5,169.6666667,4.901768173
NM_003357,SCGB1A1,3,2,4173,455,3718,1859,151.6666667,8.171428571
NM_012200,B3GAT3,5,4,6881,1646,5235,1308.75,329.2,3.180437424
NM_022830,TUT1,9,8,16594,2835,13759,1719.875,315,4.853262787
NM_004739,MTA2,18,17,8639,3087,5552,326.5882353,171.5,1.79850988
NM_001404,EEF1G,10,9,14389,1548,12841,1426.777778,154.8,8.295219638
NM_001620,AHNAK,5,4,30960,18820,12140,3035,3764,0.645058448
NM_000327,ROM1,3,2,2381,1881,500,250,627,0.265816055
NM_153265,EML3,22,21,10548,3277,7271,346.2380952,148.9545455,2.218797681
NM_015853,UBXN1,8,7,2621,1361,1260,180,170.125,0.92578986
NM_203422,LRRN4CL,2,1,3499,2587,912,912,1293.5,0.35253189
NM_030628,INTS5,2,1,6456,3287,3169,3169,1643.5,0.964101004
NM_001122955,BSCL2,11,10,17447,2017,15430,1543,183.3636364,7.649975211
NM_032667,BSCL2,11,10,16055,1531,14524,1452.4,139.1818182,9.486610059
NM_024099,C11orf48,7,6,8954,1327,7627,1271.166667,189.5714286,5.747550867
NM_012202,GNG3,3,2,1614,954,660,330,318,0.691823899
NM_198335,GANAB,25,24,21902,4042,17860,744.1666667,161.68,4.418604651
NM_198334,GANAB,24,23,21902,3975,17927,779.4347826,165.625,4.509937107
NM_001130702,BSCL2,10,9,16055,1388,14667,1629.666667,138.8,10.56700288
NM_001043229,METTL12,3,2,2146,1385,761,380.5,461.6666667,0.549458484
NM_001278194,GANAB,23,22,21902,3865,18037,819.8636364,168.0434783,4.666752911
NM_001278193,GANAB,21,20,21902,3630,18272,913.6,172.8571429,5.033608815
NM_001278192,GANAB,22,21,21902,3697,18205,866.9047619,168.0454545,4.924262916
NM_001286077,UBXN1,9,8,2621,1189,1432,179,132.1111111,1.204373423
NM_001085372,C11orf83,2,1,2038,1952,86,86,976,0.044057377
NM_001079559,HNRNPUL2,14,13,14762,5161,9601,738.5384615,368.6428571,1.860298392
NM_173810,TTC9C,3,2,10158,1142,9016,4508,380.6666667,7.894921191
NM_001286078,UBXN1,7,6,2621,1010,1611,268.5,144.2857143,1.595049505
NM_001286086,LOC102288414,4,3,2401,656,1745,581.6666667,164,2.660060976
NM_199337,TMEM179B,5,4,3000,1048,1952,488,209.6,1.86259542
NM_001081491,NXF1,20,19,13368,4167,9201,484.2631579,208.35,2.208063355
NM_006473,TAF6L,11,10,16040,2126,13914,1391.4,193.2727273,6.544684854
NM_006362,NXF1,21,20,13368,2367,11001,550.05,112.7142857,4.64765526
NM_003164,STX5,11,10,25233,1845,23388,2338.8,167.7272727,12.67642276
NM_002696,POLR2G,8,7,5178,845,4333,619,105.625,5.127810651
NM_001244666,STX5,11,10,25233,1883,23350,2335,171.1818182,12.40042485
NM_018093,WDR74,12,11,7247,1379,5868,533.4545455,114.9166667,4.255257433
NM_001080501,TMEM223,2,1,1701,939,762,762,469.5,0.811501597
NM_000738,CHRM1,2,1,12863,2825,10038,10038,1412.5,3.553274336
NM_001184736,SLC22A8,10,9,23023,1836,21187,2354.111111,183.6,11.53976035
NM_001184733,SLC22A8,11,10,23023,1922,21101,2110.1,174.7272727,10.97866805
NM_001184732,SLC22A8,11,10,23023,2174,20849,2084.9,197.6363636,9.590156394
NM_004790,SLC22A6,10,9,8428,2232,6196,688.4444444,223.2,2.775985663
NM_004254,SLC22A8,11,10,23023,2195,20828,2082.8,199.5454545,9.488838269
NM_153278,SLC22A6,10,9,8428,2100,6328,703.1111111,210,3.013333333
NM_153277,SLC22A6,10,9,8428,2061,6367,707.4444444,206.1,3.08927705
NM_153276,SLC22A6,10,9,8428,2193,6235,692.7777778,219.3,2.843137255
NM_001136506,SLC22A24,10,9,64283,2111,62172,6908,211.1,29.45144481
NM_199352,SLC22A25,9,8,65830,1653,64177,8022.125,183.6666667,38.8245614
NM_001039752,SLC22A10,10,9,21818,2584,19234,2137.111111,258.4,7.443498452
NM_001146729,HRASLS5,6,5,29806,3089,26717,5343.4,514.8333333,8.649077371
NM_001146728,HRASLS5,6,5,29806,3069,26737,5347.4,511.5,8.711958293
NM_033101,LGALS12,9,8,10724,1742,8982,1122.75,193.5555556,5.156142365
NM_001142538,LGALS12,7,6,8789,1803,6986,1164.333333,257.5714286,3.874653356
NM_001142537,LGALS12,8,7,8789,1831,6958,994,228.875,3.80010923
NM_001142536,LGALS12,8,7,10724,1714,9010,1287.142857,214.25,5.256709452
NM_001142535,LGALS12,9,8,10724,1745,8979,1122.375,193.8888889,5.145558739
NM_054108,HRASLS5,6,5,29806,3119,26687,5337.4,519.8333333,8.556268035
NM_007069,PLA2G16,4,3,39967,1389,38578,12859.33333,347.25,27.77393808
NM_017878,HRASLS2,4,3,10615,746,9869,3289.666667,186.5,13.22922252
NM_001128203,PLA2G16,5,4,39999,1106,38893,9723.25,221.2,35.16546112
NM_001265591,RTN3,4,3,78443,2336,76107,25369,584,32.58005137
NM_001265589,RTN3,9,8,78443,4985,73458,9182.25,553.8888889,14.73580742
NM_201430,RTN3,6,5,78443,2535,75908,15181.6,422.5,29.94398422
NM_201429,RTN3,8,7,78443,2653,75790,10827.14286,331.625,28.56765925
NM_001265590,RTN3,8,7,78443,4648,73795,10542.14286,581,15.87672117
NM_006054,RTN3,7,6,78443,2595,75848,12641.33333,370.7142857,29.22851638
NM_001144936,C11orf95,5,4,8751,5587,3164,791,1117.4,0.566314659
NM_201428,RTN3,8,7,78443,4927,73516,10502.28571,615.875,14.92104729
NM_001039469,MARK2,19,18,72094,4748,67346,3741.444444,249.8947368,14.18407751
NM_017490,MARK2,18,17,22507,4534,17973,1057.235294,251.8888889,3.964049404
NM_138471,C11orf84,6,5,14269,1967,12302,2460.4,327.8333333,6.254194204
NM_001163297,MARK2,16,15,72094,4508,67586,4505.733333,281.75,14.99245785
NM_001163296,MARK2,17,16,72094,4539,67555,4222.1875,267,14.88323419
NM_004954,MARK2,17,16,72094,4554,67540,4221.25,267.8823529,14.83091787
NM_173587,RCOR2,12,11,5625,2616,3009,273.5454545,218,1.150229358
NM_017670,OTUB1,7,6,12569,2301,10268,1711.333333,328.7142857,4.462407649
NM_024771,NAA40,8,7,18006,3344,14662,2094.571429,418,4.384569378
NM_004074,COX8A,2,1,1938,509,1429,1429,254.5,2.807465619
NM_013280,FLRT1,2,1,15285,3249,12036,12036,1624.5,3.704524469
NM_001286084,TRMT112,3,2,1594,1397,197,98.5,465.6666667,0.141016464
NM_032344,NUDT22,6,5,3744,1116,2628,525.6,186,2.35483871
NM_001160393,TRPT1,7,6,2072,858,1214,202.3333333,122.5714286,1.414918415
NM_001160392,TRPT1,7,6,2457,949,1508,251.3333333,135.5714286,1.589041096
NM_001271831,NUDT22,5,4,3760,902,2858,714.5,180.4,3.168514412
NM_016404,TRMT112,4,3,1594,1309,285,95,327.25,0.217723453
NM_012094,PRDX5,6,5,3737,911,2826,565.2,151.8333333,3.10208562
NM_001282451,ESRRA,7,6,11214,2271,8943,1490.5,324.4285714,3.937912814
NM_001282450,ESRRA,7,6,10515,2287,8228,1371.333333,326.7142857,3.597726279
NM_001243733,VEGFB,7,6,4682,1711,2971,495.1666667,244.4285714,1.736411455
NM_001128613,NUDT22,5,4,3744,1016,2728,682,203.2,2.68503937
NM_001128612,NUDT22,6,5,3760,1002,2758,551.6,167,2.75249501
NM_001039496,TEX40,5,4,4378,749,3629,907.25,149.8,4.845126836
NM_032989,BAD,4,3,14878,974,13904,4634.666667,243.5,14.275154
NM_057092,FKBP2,6,5,2021,643,1378,275.6,107.1666667,2.143079316
NM_033310,KCNK4,7,6,8712,1817,6895,1149.166667,259.5714286,3.794716566
NM_031472,TRPT1,7,6,2457,976,1481,246.8333333,139.4285714,1.517418033
NM_031471,FERMT3,15,14,17213,2555,14658,1047,170.3333333,5.736986301
NM_001160389,TRPT1,8,7,2457,1067,1390,198.5714286,133.375,1.302717901
NM_001160390,TRPT1,8,7,2457,1049,1408,201.1428571,131.125,1.342230696
NM_001170726,GPR137,9,8,5163,1600,3563,445.375,177.7777778,2.226875
NM_001170881,GPR137,7,6,4689,1935,2754,459,276.4285714,1.423255814
NM_001184883,PLCB3,29,28,17931,5556,12375,441.9642857,191.5862069,2.227321814
NM_001177358,GPR137,7,6,4691,1850,2841,473.5,264.2857143,1.535675676
NM_000932,PLCB3,31,30,17931,5759,12172,405.7333333,185.7741935,2.113561382
NM_005528,DNAJC4,7,6,4002,1292,2710,451.6666667,184.5714286,2.09752322
NM_003377,VEGFB,7,6,4682,1812,2870,478.3333333,258.8571429,1.58388521
NM_178443,FERMT3,15,14,17213,2567,14646,1046.142857,171.1333333,5.705492793
NM_001033678,TRPT1,8,7,2457,1061,1396,199.4285714,132.625,1.315739868
NM_138689,PPP1R14B,4,3,2464,991,1473,491,247.75,1.486377397
NM_001170880,GPR137,7,6,3392,1917,1475,245.8333333,273.8571429,0.769431403
NM_001135208,FKBP2,6,5,3005,652,2353,470.6,108.6666667,3.608895706
NM_020155,GPR137,7,6,3392,1811,1581,263.5,258.7142857,0.872998343
NM_001286082,TRMT112,4,3,1594,1294,300,100,323.5,0.231839258
NM_004451,ESRRA,7,6,11214,2274,8940,1490,324.8571429,3.931398417
NM_004322,BAD,3,2,14878,1227,13651,6825.5,409,11.12550937
NM_004470,FKBP2,6,5,3196,737,2459,491.8,122.8333333,3.336499322
NM_181652,PRDX5,4,3,3737,642,3095,1031.666667,160.5,4.820872274
NM_181651,PRDX5,5,4,3737,778,2959,739.75,155.6,3.803341902
NM_001006944,RPS6KA4,17,16,13064,3136,9928,620.5,184.4705882,3.165816327
NM_032251,CCDC88B,27,26,17318,4947,12371,475.8076923,183.2222222,2.500707499
NM_003942,RPS6KA4,17,16,13064,3154,9910,619.375,185.5294118,3.142041852
NM_018484,SLC22A11,10,9,15903,2522,13381,1486.777778,252.2,5.305709754
NM_153378,SLC22A12,10,9,11545,2955,8590,954.4444444,295.5,2.906937394
NM_001276327,SLC22A12,8,7,11545,2895,8650,1235.714286,361.875,2.98791019
NM_001276326,SLC22A12,10,9,11545,3119,8426,936.2222222,311.9,2.701506893
NM_138734,NRXN2,7,6,37143,3542,33601,5600.166667,506,9.486448334
NM_144585,SLC22A12,10,9,11545,3221,8324,924.8888889,322.1,2.584290593
NM_001164716,PYGM,18,17,14328,3370,10958,644.5882353,187.2222222,3.251632047
NM_017525,CDC42BPG,37,36,20381,4976,15405,427.9166667,134.4864865,3.095860129
NM_001178031,SF1,13,12,13158,3378,9780,815,259.8461538,2.895204263
NM_001178030,SF1,13,12,13864,2959,10905,908.75,227.6153846,3.685366678
NM_005609,PYGM,20,19,14328,3636,10692,562.7368421,181.8,2.940594059
NM_201995,SF1,14,13,14242,3168,11074,851.8461538,226.2857143,3.495580808
NM_201998,SF1,13,12,14242,2962,11280,940,227.8461538,3.808237677
NM_201997,SF1,13,12,14242,2966,11276,939.6666667,228.1538462,3.801753203
NM_130800,MEN1,10,9,7051,2751,4300,477.7777778,275.1,1.563067975
NM_130799,MEN1,10,9,7204,2773,4431,492.3333333,277.3,1.597908402
NM_130804,MEN1,11,10,7782,3055,4727,472.7,277.7272727,1.547299509
NM_130803,MEN1,10,9,7782,3182,4600,511.1111111,318.2,1.445631678
NM_130802,MEN1,10,9,7229,3175,4054,450.4444444,317.5,1.276850394
NM_130801,MEN1,10,9,7051,2739,4312,479.1111111,273.9,1.574297189
NM_000244,MEN1,10,9,7204,2788,4416,490.6666667,278.8,1.583931133
NM_001098671,RASGRP2,17,16,17249,2301,14948,934.25,135.3529412,6.496305954
NM_001098670,RASGRP2,17,16,17948,2261,15687,980.4375,133,6.938080495
NM_004630,SF1,13,12,14242,3599,10643,886.9166667,276.8461538,2.957210336
NM_004579,MAP4K2,32,31,14106,2987,11119,358.6774194,93.34375,3.722464011
NM_153819,RASGRP2,17,16,18547,2327,16220,1013.75,136.8823529,6.970348088
NM_006244,PPP2R5B,14,13,9809,2764,7045,541.9230769,197.4285714,2.548842258
NM_015104,ATG2A,41,40,22720,6414,16306,407.65,156.4390244,2.542251325
NM_006795,EHD1,5,4,26043,3520,22523,5630.75,704,6.398579545
NM_130769,GPHA2,4,3,1419,751,668,222.6666667,187.75,0.889480692
NM_001037225,C11orf85,10,9,21682,845,20837,2315.222222,84.5,24.6591716
NM_001282445,EHD1,6,5,26988,3342,23646,4729.2,557,7.07540395
NM_001282444,EHD1,7,6,26988,3665,23323,3887.166667,523.5714286,6.363710778
NM_138456,BATF2,3,2,9102,2143,6959,3479.5,714.3333333,3.247316846
NM_013299,SAC3D1,2,1,3926,1569,2357,2357,784.5,1.50223072
NM_013306,SNX15,8,7,13166,1947,11219,1602.714286,243.375,5.762198254
NM_013265,VPS51,10,9,15747,2768,12979,1442.111111,276.8,4.688945087
NM_001199745,ARL2,4,3,8074,903,7171,2390.333333,225.75,7.941306755
NM_006782,ZFPL1,8,7,4182,1394,2788,398.2857143,174.25,2
NM_147777,SNX15,7,6,13166,1688,11478,1913,241.1428571,6.799763033
NM_001667,ARL2,5,4,8074,985,7089,1772.25,197,7.196954315
NM_001242631,TMEM262,3,2,739,483,256,128,161,0.530020704
NM_080668,CDCA5,6,5,6690,2582,4108,821.6,430.3333333,1.591014717
NM_001282448,TMEM262,3,2,739,515,224,112,171.6666667,0.434951456
NM_005468,NAALADL1,18,17,13716,2705,11011,647.7058824,150.2777778,4.070609982
NM_001997,FAU,5,4,1575,580,995,248.75,116,1.715517241
NM_001198868,CAPN1,22,21,30793,3084,27709,1319.47619,140.1818182,8.984760052
NM_001008778,SPDYC,7,6,2983,889,2094,349,127,2.355455568
NM_001198869,CAPN1,22,21,30329,3053,27276,1298.857143,138.7727273,8.934163118
NM_032431,SYVN1,16,15,7254,3064,4190,279.3333333,191.5,1.367493473
NM_014205,ZNHIT2,1,0,1297,1297,NA,NA,1297,NA
NM_001004326,SLC22A20,6,5,12202,1433,10769,2153.8,238.8333333,7.515003489
NM_005186,CAPN1,22,21,30175,3069,27106,1290.761905,139.5,8.832192897
NM_004927,MRPL49,4,3,5127,2105,3022,1007.333333,526.25,1.435629454
NM_172230,SYVN1,16,15,7254,3067,4187,279.1333333,191.6875,1.365177698
NM_006779,CDC42EP2,2,1,7613,2025,5588,5588,1012.5,2.759506173
NM_006268,DPF2,11,10,19228,2541,16687,1668.7,231,6.567099567
NM_145719,TIGD3,2,1,2802,1968,834,834,984,0.423780488
NM_002689,POLA2,18,17,35658,2495,33163,1950.764706,138.6111111,13.29178357
